-17004,-162667,-203105,683004,578554,-1395944,1295554,1446149,-4752211,4669754,1926792,-11765246,15232330,-3426123,-20797841,38876382,-27269276,-20696102,78605824,-93989879,21371939,137420606,-312762952,362375625,1528362341,689853637,-317974858,53780863,93413619,-116098908,58830031,11394844,-46525598,38190029,-8635720,-14511650,18485815,-8464181,-2773179,6937265,-4223218,-88195,2182772,-1344728,135402,885899,-93118,-210155,-32974,-357,
-16428,-160360,-206836,671906,596310,-1390230,1248923,1507703,-4748996,4538989,2131762,-11848109,14990652,-2889826,-21239632,38672910,-26202653,-22071196,79049682,-92386978,17914795,140389154,-310653956,347395426,1525220524,705676836,-316184675,48906467,96653198,-116526072,57414059,13009313,-47242767,37912689,-7940815,-15005608,18542486,-8236334,-3006314,7016109,-4169069,-170186,2218419,-1333663,111535,893644,-86347,-212277,-33938,-388,
-15867,-158056,-210436,660721,613719,-1383832,1202094,1568011,-4743311,4406757,2334229,-11924061,14742298,-2355032,-21667343,38449262,-25127203,-23426828,79447333,-90741977,14469734,143256942,-308394464,332504419,1521797551,721484621,-314195845,43964712,99860251,-116890672,55958308,14625136,-47937516,37612883,-7237699,-15494150,18589367,-8002579,-3239369,7091768,-4112300,-252720,2253266,-1321787,87479,901172,-79436,-214377,-34923,-421,
-15321,-155757,-213904,649454,630775,-1376759,1155094,1627052,-4735176,4273140,2534100,-11993105,14487444,-1822025,-22080819,38205672,-24043565,-24762352,79798809,-89056022,11038562,146023203,-305987201,317706697,1518094582,737272160,-312007028,38957701,103032805,-117192136,54463367,16241424,-48609340,37290655,-6526716,-15976974,18626371,-7763006,-3472219,7164178,-4052922,-335759,2287290,-1309099,63244,908476,-72386,-216454,-35927,-456,
-14789,-153462,-217243,638110,647476,-1369021,1107948,1684807,-4724615,4138219,2731285,-12055247,14226268,-1291088,-22479911,37942381,-22952383,-26077136,80104166,-87330275,7623065,148687224,-303434934,303006301,1514112871,753034609,-309616953,33887586,106168889,-117429926,52929849,17857280,-49257744,36946064,-5808215,-16453783,18653419,-7517709,-3704735,7233275,-3990948,-419262,2320464,-1295598,38838,915551,-65198,-218505,-36952,-493,
-14271,-151173,-220452,626695,663816,-1360628,1060682,1741255,-4711652,4002076,2925697,-12110497,13958952,-762499,-22864479,37659641,-21854299,-27370563,80363485,-85565915,4225011,151248353,-300740472,288407222,1509853765,768767118,-307024423,28756569,109266539,-117603535,51358392,19471806,-49882243,36579180,-5082554,-16924277,18670436,-7266785,-3936788,7299000,-3926391,-503190,2352764,-1281283,14272,922392,-57871,-220531,-37998,-533,
-13768,-148892,-223533,615214,679793,-1351590,1013322,1796379,-4696312,3864792,3117249,-12158870,13685679,-236534,-23234393,37357713,-20749956,-28642033,80576873,-83764134,846144,153705996,-297906662,273913394,1505318707,784464834,-304228314,23566901,112323800,-117712486,49749660,21084096,-50482363,36190086,-4350094,-17388160,18677352,-7010336,-4168250,7361293,-3859265,-587501,2384166,-1266154,-10445,928992,-50408,-222529,-39065,-574,
-13278,-146617,-226488,603673,695403,-1341916,965891,1850160,-4678621,3726449,3305857,-12200383,13406634,286532,-23589531,37036867,-19639997,-29890959,80744460,-81926138,-2511808,156059615,-294936387,259528698,1500509230,800122896,-301227575,18320879,115338724,-117756337,48104338,22693244,-51057641,35778878,-3611202,-17845139,18674103,-6748469,-4398990,7420096,-3789587,-672155,2414646,-1250212,-35302,935348,-42808,-224498,-40152,-618,
-12801,-144351,-229316,592076,710642,-1331618,918416,1902582,-4658608,3587128,3491441,-12235059,13122004,806432,-23929781,36697383,-18525066,-31116770,80866402,-80053146,-5847143,158308732,-291832568,245256956,1495426960,815736446,-298021231,13020849,118309376,-117734678,46423137,24298338,-51607625,35345666,-2866253,-18294922,18660628,-6481291,-4628878,7475352,-3717375,-757110,2444179,-1233458,-60289,941452,-35071,-226436,-41261,-665,
-12338,-142093,-232020,580430,725508,-1320705,870920,1953629,-4636300,3446912,3673920,-12262921,12831979,1322898,-24255038,36339547,-17405803,-32318911,80942878,-78146388,-9158180,160452926,-288598159,231101936,1490073615,831300625,-294608381,7669201,121233828,-117647132,44706792,25898466,-52131875,34890570,-2115624,-18737218,18636875,-6208915,-4857783,7527006,-3642648,-842324,2472742,-1215892,-85397,947301,-27200,-228342,-42391,-714,
-11888,-139845,-234601,568738,739997,-1309189,823429,2003285,-4611726,3305880,3853218,-12284000,12536750,1835667,-24565208,35963659,-16282851,-33496843,80974091,-76207108,-12443263,162491832,-285236148,217067342,1484451004,846810574,-290988202,2268373,124110167,-117493356,42956061,27492712,-52629964,34413725,-1359701,-19171742,18602793,-5931458,-5085575,7575004,-3565428,-927753,2500312,-1197517,-110614,952888,-19195,-230215,-43542,-765,
